case,seed,drift_type,magnitude,rho,pattern,detector,view,rule,false_alarms_per_1k_stream_steps,p_any_false_alarm_per_window,fdp,precision,recall,f1,mean_delay,degraded_per_drift
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,ADWIN,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,548.4,548.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,ADWIN,остатки,bonferroni,0.019148936170212766,0.1702127659574468,0.47368421052631576,0.5263157894736842,1.0,0.6896551724137931,398.4,398.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,ADWIN,остатки,bh_window,0.02127659574468085,0.1702127659574468,0.47619047619047616,0.47619047619047616,1.0,0.6451612903225806,368.4,368.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(1),сырые,uncorrected,0.2574468085106383,0.6382978723404256,0.8768115942028986,0.07246376811594203,1.0,0.13513513513513511,288.4,288.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(1),сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,448.4,448.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(1),сырые,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,418.4,418.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,0.6,0.6,0.6,1048.4,1048.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(1),остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,368.4,368.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(1),остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,368.4,368.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(3),сырые,uncorrected,0.12127659574468085,0.46808510638297873,0.7916666666666666,0.1388888888888889,1.0,0.24390243902439027,358.4,358.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(3),сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,518.4,518.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(3),сырые,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,508.4,508.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,698.4,698.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(3),остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,498.4,498.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,MeanShift(3),остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,488.4,488.4
"gradual, Δ=1, ρ=0.3, scattered",1081,gradual,1.0,0.3,scattered,PH river по умолчанию,сырые,порог,0.6893617021276596,0.9361702127659575,0.9418604651162791,0.029069767441860465,1.0,0.05649717514124294,278.4,278.4
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,PH,сырые,uncorrected,0.16170212765957448,0.5319148936170213,0.8351648351648352,0.10989010989010989,1.0,0.198019801980198,324.8,324.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,PH,сырые,bonferroni,0.00425531914893617,0.02127659574468085,0.15384615384615385,0.7692307692307693,1.0,0.8695652173913044,454.8,454.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,PH,сырые,bh_window,0.006382978723404255,0.0425531914893617,0.21428571428571427,0.7142857142857143,1.0,0.8333333333333333,414.8,414.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,PH,сырые,LORD++,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,594.8,594.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,PH,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,454.8,454.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,PH,остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,454.8,454.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,KS,сырые,uncorrected,0.16382978723404254,0.7446808510638298,0.8279569892473119,0.10752688172043011,1.0,0.19417475728155342,364.8,364.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,KS,сырые,bonferroni,0.00851063829787234,0.06382978723404255,0.26666666666666666,0.6666666666666666,1.0,0.8,494.8,494.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,KS,сырые,bh_window,0.010638297872340425,0.06382978723404255,0.3125,0.625,1.0,0.7692307692307693,494.8,494.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,KS,сырые,LORD++,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,604.8,604.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,KS,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,534.8,534.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,KS,остатки,bh_window,0.00851063829787234,0.0851063829787234,0.2857142857142857,0.7142857142857143,1.0,0.8333333333333333,514.8,514.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,ADWIN,сырые,uncorrected,0.451063829787234,0.851063829787234,0.9217391304347826,0.043478260869565216,1.0,0.08333333333333333,274.8,274.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,ADWIN,сырые,bonferroni,0.031914893617021274,0.1702127659574468,0.6,0.4,1.0,0.5714285714285715,374.8,374.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,ADWIN,сырые,bh_window,0.059574468085106386,0.1276595744680851,0.7368421052631579,0.2631578947368421,1.0,0.4166666666666667,354.8,354.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,ADWIN,сырые,LORD++,0.023404255319148935,0.10638297872340426,0.5238095238095238,0.47619047619047616,1.0,0.6451612903225806,434.8,434.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,ADWIN,остатки,bonferroni,0.019148936170212766,0.1702127659574468,0.47368421052631576,0.5263157894736842,1.0,0.6896551724137931,404.8,404.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,ADWIN,остатки,bh_window,0.02553191489361702,0.19148936170212766,0.5454545454545454,0.45454545454545453,1.0,0.625,404.8,404.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(1),сырые,uncorrected,0.39361702127659576,0.6382978723404256,0.9068627450980392,0.049019607843137254,1.0,0.09345794392523364,214.8,214.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(1),сырые,bonferroni,0.01276595744680851,0.0851063829787234,0.375,0.625,1.0,0.7692307692307693,434.8,434.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(1),сырые,bh_window,0.08297872340425531,0.0851063829787234,0.7959183673469388,0.20408163265306123,1.0,0.3389830508474576,424.8,424.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(1),сырые,LORD++,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.7272727272727273,0.8,0.761904761904762,674.8,674.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(1),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,414.8,414.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(1),остатки,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,404.8,404.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(3),сырые,uncorrected,0.23829787234042554,0.5106382978723404,0.8818897637795275,0.07874015748031496,1.0,0.145985401459854,344.8,344.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(3),сырые,bonferroni,0.00851063829787234,0.0851063829787234,0.26666666666666666,0.6666666666666666,1.0,0.8,464.8,464.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(3),сырые,bh_window,0.014893617021276596,0.10638297872340426,0.3684210526315789,0.5263157894736842,1.0,0.6896551724137931,464.8,464.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(3),сырые,LORD++,0.00425531914893617,0.02127659574468085,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,574.8,574.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(3),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,494.8,494.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,MeanShift(3),остатки,bh_window,0.006382978723404255,0.02127659574468085,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,484.8,484.8
"gradual, Δ=1, ρ=0.3, scattered",1082,gradual,1.0,0.3,scattered,PH river по умолчанию,сырые,порог,0.9085106382978724,0.9148936170212766,0.9573991031390134,0.02242152466367713,1.0,0.043859649122807015,254.8,254.8
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,PH,сырые,uncorrected,0.13829787234042554,0.5106382978723404,0.7831325301204819,0.12048192771084337,1.0,0.21505376344086022,310.2,310.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,PH,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,490.2,490.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,PH,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,480.2,480.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,PH,сырые,LORD++,0.0,0.0,0.0,0.9,0.9,0.9,640.2,640.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,PH,остатки,bonferroni,0.0,0.0,0.0,0.9090909090909091,1.0,0.9523809523809523,440.2,440.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,PH,остатки,bh_window,0.002127659574468085,0.02127659574468085,0.08333333333333333,0.8333333333333334,1.0,0.9090909090909091,420.2,420.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,KS,сырые,uncorrected,0.13617021276595745,0.5957446808510638,0.8533333333333334,0.13333333333333333,1.0,0.23529411764705882,430.2,430.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,KS,сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,540.2,540.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,KS,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,540.2,540.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,KS,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,680.2,680.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,KS,остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,510.2,510.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,KS,остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,500.2,500.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,ADWIN,сырые,uncorrected,0.23617021276595745,0.8936170212765957,0.8604651162790697,0.07751937984496124,1.0,0.14388489208633096,250.2,250.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,ADWIN,сырые,bonferroni,0.019148936170212766,0.19148936170212766,0.45,0.5,1.0,0.6666666666666666,420.2,420.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,ADWIN,сырые,bh_window,0.02127659574468085,0.14893617021276595,0.47619047619047616,0.47619047619047616,1.0,0.6451612903225806,400.2,400.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,ADWIN,сырые,LORD++,0.00425531914893617,0.02127659574468085,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,520.2,520.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,ADWIN,остатки,bonferroni,0.014893617021276596,0.1276595744680851,0.4117647058823529,0.5882352941176471,1.0,0.7407407407407407,390.2,390.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,ADWIN,остатки,bh_window,0.02127659574468085,0.1276595744680851,0.43478260869565216,0.43478260869565216,1.0,0.6060606060606061,370.2,370.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(1),сырые,uncorrected,0.32553191489361705,0.723404255319149,0.8895348837209303,0.05813953488372093,1.0,0.10989010989010987,280.2,280.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(1),сырые,bonferroni,0.00851063829787234,0.0851063829787234,0.2857142857142857,0.7142857142857143,1.0,0.8333333333333333,450.2,450.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(1),сырые,bh_window,0.01702127659574468,0.10638297872340426,0.4444444444444444,0.5555555555555556,1.0,0.7142857142857143,440.2,440.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,0.7,0.7,0.7,920.2,920.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(1),остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,420.2,420.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(1),остатки,bh_window,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,400.2,400.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(3),сырые,uncorrected,0.17446808510638298,0.574468085106383,0.8631578947368421,0.10526315789473684,1.0,0.1904761904761905,410.2,410.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(3),сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,510.2,510.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(3),сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,490.2,490.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,650.2,650.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(3),остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,450.2,450.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,MeanShift(3),остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,440.2,440.2
"gradual, Δ=1, ρ=0.3, scattered",1083,gradual,1.0,0.3,scattered,PH river по умолчанию,сырые,порог,0.776595744680851,0.9787234042553191,0.948051948051948,0.025974025974025976,1.0,0.05063291139240507,190.2,190.2
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,PH,сырые,uncorrected,0.08297872340425531,0.40425531914893614,0.7090909090909091,0.18181818181818182,1.0,0.3076923076923077,358.5,358.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,PH,сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,558.5,558.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,PH,сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,518.5,518.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,PH,сырые,LORD++,0.0,0.0,0.0,1.0,1.0,1.0,678.5,678.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,PH,остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,488.5,488.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,PH,остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,448.5,448.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,KS,сырые,uncorrected,0.10638297872340426,0.6170212765957447,0.8064516129032258,0.16129032258064516,1.0,0.27777777777777773,418.5,418.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,KS,сырые,bonferroni,0.006382978723404255,0.0425531914893617,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,598.5,598.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,KS,сырые,bh_window,0.006382978723404255,0.02127659574468085,0.23076923076923078,0.7692307692307693,1.0,0.8695652173913044,568.5,568.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,KS,сырые,LORD++,0.0,0.0,0.0,0.5,0.5,0.5,848.5,848.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,KS,остатки,bonferroni,0.00425531914893617,0.0425531914893617,0.16666666666666666,0.8333333333333334,1.0,0.9090909090909091,568.5,568.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,KS,остатки,bh_window,0.010638297872340425,0.0851063829787234,0.3333333333333333,0.6666666666666666,1.0,0.8,538.5,538.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,ADWIN,сырые,uncorrected,0.2574468085106383,0.851063829787234,0.8832116788321168,0.072992700729927,1.0,0.1360544217687075,308.5,308.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,ADWIN,сырые,bonferroni,0.010638297872340425,0.0851063829787234,0.3333333333333333,0.6666666666666666,1.0,0.8,528.5,528.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,ADWIN,сырые,bh_window,0.014893617021276596,0.1276595744680851,0.4117647058823529,0.5882352941176471,1.0,0.7407407407407407,508.5,508.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,ADWIN,сырые,LORD++,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,638.5,638.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,ADWIN,остатки,bonferroni,0.019148936170212766,0.1702127659574468,0.45,0.5,1.0,0.6666666666666666,428.5,428.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,ADWIN,остатки,bh_window,0.02553191489361702,0.2127659574468085,0.5217391304347826,0.43478260869565216,1.0,0.6060606060606061,408.5,408.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(1),сырые,uncorrected,0.1702127659574468,0.48936170212765956,0.8163265306122449,0.10204081632653061,1.0,0.1851851851851852,298.5,298.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(1),сырые,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,558.5,558.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(1),сырые,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,558.5,558.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(1),сырые,LORD++,0.0,0.0,0.0,0.5555555555555556,0.5,0.5263157894736842,972.6666666666666,1138.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(1),остатки,bonferroni,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,448.5,448.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(1),остатки,bh_window,0.002127659574468085,0.02127659574468085,0.09090909090909091,0.9090909090909091,1.0,0.9523809523809523,428.5,428.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(3),сырые,uncorrected,0.05319148936170213,0.3191489361702128,0.6756756756756757,0.2702702702702703,1.0,0.4255319148936171,448.5,448.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(3),сырые,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,618.5,618.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(3),сырые,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,578.5,578.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(3),сырые,LORD++,0.0,0.0,0.0,0.5,0.5,0.5,1108.5,1108.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(3),остатки,bonferroni,0.0,0.0,0.0,1.0,1.0,1.0,528.5,528.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,MeanShift(3),остатки,bh_window,0.0,0.0,0.0,1.0,1.0,1.0,518.5,518.5
"gradual, Δ=1, ρ=0.3, clustered",1084,gradual,1.0,0.3,clustered,PH river по умолчанию,сырые,порог,0.7297872340425532,0.8936170212765957,0.9449035812672176,0.027548209366391185,1.0,0.05361930294906166,248.5,248.5
"gradual, Δ=1, ρ=0.3, clustered",1085,gradual,1.0,0.3,clustered,PH,сырые,uncorrected,0.14680851063829786,0.5531914893617021,0.8117647058823529,0.11764705882352941,1.0,0.21052631578947367,340.0,340.0
