window,min_p,n_below,n_streams,rho,seed
19,0.029940119760479042,0,100,0.3,30
20,0.03592814371257485,0,100,0.3,30
21,0.04790419161676647,0,100,0.3,30
22,0.017873718361353676,0,100,0.3,30
23,0.016992277547714246,0,100,0.3,30
24,0.021956087824351298,0,100,0.3,30
25,0.04790419161676647,0,100,0.3,30
26,0.09780439121756487,0,100,0.3,30
27,0.08982035928143713,0,100,0.3,30
28,0.01397099425207353,0,100,0.3,30
29,0.00829626425210382,1,100,0.3,30
30,0.043912175648702596,0,100,0.3,30
31,0.05788423153692615,0,100,0.3,30
32,0.027944111776447105,0,100,0.3,30
33,0.011505751106360615,0,100,0.3,30
34,0.06187624750499002,0,100,0.3,30
35,0.08982035928143713,0,100,0.3,30
36,0.05389221556886228,0,100,0.3,30
37,0.06387225548902195,0,100,0.3,30
38,0.05389221556886228,0,100,0.3,30
39,0.10578842315369262,0,100,0.3,30
40,0.07385229540918163,0,100,0.3,30
41,0.04790419161676647,0,100,0.3,30
42,0.07784431137724551,0,100,0.3,30
43,0.09181636726546906,0,100,0.3,30
44,0.04790419161676647,0,100,0.3,30
45,0.1277445109780439,0,100,0.3,30
46,0.18962075848303392,0,100,0.3,30
0,0.0015856921121554042,6,100,0.3,31
1,0.0013539774275295488,5,100,0.3,31
2,0.0004014924682736484,5,100,0.3,31
3,0.0004247862506131072,5,100,0.3,31
4,0.0020475606887985615,2,100,0.3,31
5,0.006704949454638696,2,100,0.3,31
6,0.019326619039747424,0,100,0.3,31
7,0.0499001996007984,0,100,0.3,31
8,0.03992015968063872,0,100,0.3,31
9,0.03992015968063872,0,100,0.3,31
10,0.013227122648051221,0,100,0.3,31
11,0.00935221072794467,1,100,0.3,31
12,0.01185601665671836,0,100,0.3,31
13,0.021956087824351298,0,100,0.3,31
14,0.015923471129127897,0,100,0.3,31
15,0.012723415516535217,0,100,0.3,31
16,0.021956087824351298,0,100,0.3,31
17,0.016176277214119916,0,100,0.3,31
18,0.031936127744510975,0,100,0.3,31
19,0.033932135728542916,0,100,0.3,31
20,0.033932135728542916,0,100,0.3,31
21,0.033932135728542916,0,100,0.3,31
22,0.004394898818800292,1,100,0.3,31
23,0.00589881912597225,1,100,0.3,31
24,0.013181956110026625,0,100,0.3,31
25,0.017169786270319325,0,100,0.3,31
26,0.0052681528635810555,1,100,0.3,31
27,0.00431415102234907,2,100,0.3,31
28,0.004388150135059113,1,100,0.3,31
29,0.012074053333216019,0,100,0.3,31
30,0.0030428983536513,1,100,0.3,31
31,0.0036174288227853717,2,100,0.3,31
32,0.0030658548761177077,3,100,0.3,31
33,0.0014805991814350085,4,100,0.3,31
34,0.0023089651218545083,5,100,0.3,31
35,0.003748351697663615,2,100,0.3,31
36,0.007662098892784431,1,100,0.3,31
37,0.007952165926308265,1,100,0.3,31
38,0.009928403715382948,1,100,0.3,31
39,0.04590818363273453,0,100,0.3,31
40,0.041916167664670656,0,100,0.3,31
41,0.02594810379241517,0,100,0.3,31
42,0.018066966844582918,0,100,0.3,31
43,0.0047812636217355355,3,100,0.3,31
44,0.00556212410164812,3,100,0.3,31
45,0.0020546880531253395,4,100,0.3,31
46,0.0014750409058972244,3,100,0.3,31
0,0.027944111776447105,0,100,0.3,32
1,0.012706531139200106,0,100,0.3,32
2,0.01787681865824115,0,100,0.3,32
3,0.02090001237394068,0,100,0.3,32
4,0.033932135728542916,0,100,0.3,32
5,0.06786427145708583,0,100,0.3,32
6,0.08782435129740519,0,100,0.3,32
7,0.15768463073852296,0,100,0.3,32
8,0.19760479041916168,0,100,0.3,32
9,0.019230733154374426,0,100,0.3,32
10,0.06986027944111776,0,100,0.3,32
11,0.08582834331337326,0,100,0.3,32
12,0.05389221556886228,0,100,0.3,32
13,0.06387225548902195,0,100,0.3,32
14,0.013301712263603306,0,100,0.3,32
15,0.033932135728542916,0,100,0.3,32
16,0.10179640718562874,0,100,0.3,32
17,0.023952095808383235,0,100,0.3,32
18,0.11177644710578842,0,100,0.3,32
19,0.031936127744510975,0,100,0.3,32
20,0.04590818363273453,0,100,0.3,32
21,0.018154498248774457,0,100,0.3,32
22,0.016251317304633556,0,100,0.3,32
23,0.023952095808383235,0,100,0.3,32
24,0.043912175648702596,0,100,0.3,32
25,0.027944111776447105,0,100,0.3,32
26,0.03792415169660679,0,100,0.3,32
27,0.033932135728542916,0,100,0.3,32
28,0.03792415169660679,0,100,0.3,32
29,0.013573490259248018,0,100,0.3,32
30,0.005149979688719462,1,100,0.3,32
31,0.012500791790945468,0,100,0.3,32
32,0.02024593615401105,0,100,0.3,32
33,0.003381898665335746,3,100,0.3,32
34,0.0035408632966940357,2,100,0.3,32
35,0.033932135728542916,0,100,0.3,32
36,0.033932135728542916,0,100,0.3,32
37,0.03592814371257485,0,100,0.3,32
38,0.06187624750499002,0,100,0.3,32
39,0.09780439121756487,0,100,0.3,32
40,0.11377245508982035,0,100,0.3,32
41,0.0658682634730539,0,100,0.3,32
42,0.03792415169660679,0,100,0.3,32
43,0.013153127827781014,0,100,0.3,32
44,0.023952095808383235,0,100,0.3,32
45,0.023952095808383235,0,100,0.3,32
46,0.04790419161676647,0,100,0.3,32
0,0.0016151642155210857,2,100,0.3,33
1,0.0014613725394580753,4,100,0.3,33
2,0.0028119771201574086,5,100,0.3,33
3,0.0028936122349388373,1,100,0.3,33
4,0.004406241993344456,1,100,0.3,33
5,0.0041639084278240765,1,100,0.3,33
6,0.012139382439948521,0,100,0.3,33
7,0.003896456855045942,1,100,0.3,33
8,0.001439953502358142,2,100,0.3,33
9,0.004807691776295993,1,100,0.3,33
10,0.012699847035971872,0,100,0.3,33
11,0.043912175648702596,0,100,0.3,33
12,0.029940119760479042,0,100,0.3,33
13,0.04590818363273453,0,100,0.3,33
14,0.021956087824351298,0,100,0.3,33
15,0.009806628289369821,1,100,0.3,33
16,0.0025138023508551985,1,100,0.3,33
17,0.0018245228886114044,3,100,0.3,33
18,0.001610876694699501,5,100,0.3,33
19,0.00033008462411742454,7,100,0.3,33
20,0.0009433268575975089,8,100,0.3,33
21,0.00046562962486951123,5,100,0.3,33
22,0.0018261613841565748,2,100,0.3,33
23,0.013487191326528758,0,100,0.3,33
24,0.041916167664670656,0,100,0.3,33
25,0.059880239520958084,0,100,0.3,33
26,0.0499001996007984,0,100,0.3,33
27,0.04590818363273453,0,100,0.3,33
28,0.031936127744510975,0,100,0.3,33
29,0.012243285469988277,0,100,0.3,33
30,0.010215156489669362,0,100,0.3,33
31,0.06187624750499002,0,100,0.3,33
32,0.0718562874251497,0,100,0.3,33
33,0.12375249500998003,0,100,0.3,33
34,0.04590818363273453,0,100,0.3,33
35,0.00802188609055819,1,100,0.3,33
36,0.0017974167286656185,2,100,0.3,33
37,0.0030472855522761266,1,100,0.3,33
38,0.0021317221538483576,1,100,0.3,33
39,0.0037006814034466332,1,100,0.3,33
40,0.008329495921587498,1,100,0.3,33
41,0.006562870005354507,2,100,0.3,33
42,0.0064637607099938925,1,100,0.3,33
43,0.0037768405053435726,3,100,0.3,33
44,0.006335852092160782,1,100,0.3,33
45,0.013401686483047535,0,100,0.3,33
46,0.02594810379241517,0,100,0.3,33
0,0.07984031936127745,0,100,0.3,34
1,0.011348815340189925,0,100,0.3,34
2,0.010876533781089673,0,100,0.3,34
3,0.007998723863809613,1,100,0.3,34
4,0.021956087824351298,0,100,0.3,34
5,0.010856334432879169,0,100,0.3,34
6,0.005474087970081416,1,100,0.3,34
7,0.0015900685146346437,2,100,0.3,34
8,0.0021362015115960124,3,100,0.3,34
9,0.004609759982903655,4,100,0.3,34
10,0.0014673051722889257,2,100,0.3,34
11,0.0011467204105882762,1,100,0.3,34
12,0.0019425097608755594,1,100,0.3,34
13,0.027944111776447105,0,100,0.3,34
14,0.02594810379241517,0,100,0.3,34
15,0.014311583017469341,0,100,0.3,34
16,0.013172889911387231,0,100,0.3,34
17,0.007999493178416256,2,100,0.3,34
18,0.0033727109846843624,1,100,0.3,34
19,0.005636480884134815,1,100,0.3,34
20,0.013823288396755166,0,100,0.3,34
21,0.021956087824351298,0,100,0.3,34
22,0.018508336435457073,0,100,0.3,34
23,0.021956087824351298,0,100,0.3,34
24,0.010309099652995592,0,100,0.3,34
25,0.02594810379241517,0,100,0.3,34
26,0.010646626688954173,0,100,0.3,34
27,0.027944111776447105,0,100,0.3,34
28,0.05189620758483034,0,100,0.3,34
29,0.029940119760479042,0,100,0.3,34
30,0.007584731809153662,1,100,0.3,34
31,0.010888781402547933,0,100,0.3,34
32,0.014510271008197462,0,100,0.3,34
33,0.03792415169660679,0,100,0.3,34
34,0.016333201762982568,0,100,0.3,34
35,0.011190433788063392,0,100,0.3,34
36,0.02594810379241517,0,100,0.3,34
37,0.00503049914608979,2,100,0.3,34
38,0.0024070539213073613,2,100,0.3,34
39,0.005530172460852734,1,100,0.3,34
40,0.013384052475175002,0,100,0.3,34
41,0.031936127744510975,0,100,0.3,34
42,0.021956087824351298,0,100,0.3,34
43,0.015191707671197683,0,100,0.3,34
44,0.02594810379241517,0,100,0.3,34
45,0.033932135728542916,0,100,0.3,34
46,0.023952095808383235,0,100,0.3,34
0,0.0025386402471386724,1,100,0.3,35
1,0.0018188757796570262,1,100,0.3,35
2,0.003444967526074016,1,100,0.3,35
3,0.006268791603131096,1,100,0.3,35
4,0.021956087824351298,0,100,0.3,35
5,0.016116926268555414,0,100,0.3,35
6,0.00798048518310001,1,100,0.3,35
7,0.004247785957894035,1,100,0.3,35
8,0.021812791363329576,0,100,0.3,35
9,0.043912175648702596,0,100,0.3,35
10,0.010969033124076617,0,100,0.3,35
11,0.012824378866426839,0,100,0.3,35
12,0.03992015968063872,0,100,0.3,35
13,0.03792415169660679,0,100,0.3,35
14,0.01430212195680499,0,100,0.3,35
15,0.015400623648135279,0,100,0.3,35
16,0.01527280461036554,0,100,0.3,35
17,0.00837171233801951,1,100,0.3,35
18,0.0153937640016042,0,100,0.3,35
19,0.007762484547742962,1,100,0.3,35
20,0.00963979857974534,1,100,0.3,35
21,0.033932135728542916,0,100,0.3,35
22,0.10578842315369262,0,100,0.3,35
23,0.10578842315369262,0,100,0.3,35
24,0.029940119760479042,0,100,0.3,35
25,0.027944111776447105,0,100,0.3,35
26,0.0031181205777158043,4,100,0.3,35
27,0.006512317120235101,1,100,0.3,35
28,0.041916167664670656,0,100,0.3,35
29,0.027944111776447105,0,100,0.3,35
30,0.011365105110919753,0,100,0.3,35
31,0.021956087824351298,0,100,0.3,35
32,0.0499001996007984,0,100,0.3,35
33,0.07584830339321358,0,100,0.3,35
34,0.20159680638722555,0,100,0.3,35
35,0.18962075848303392,0,100,0.3,35
36,0.20359281437125748,0,100,0.3,35
37,0.11177644710578842,0,100,0.3,35
38,0.06786427145708583,0,100,0.3,35
39,0.07584830339321358,0,100,0.3,35
40,0.08782435129740519,0,100,0.3,35
41,0.012137560703436513,0,100,0.3,35
42,0.008773067788075564,1,100,0.3,35
43,0.014350091616599316,0,100,0.3,35
44,0.021956087824351298,0,100,0.3,35
45,0.05788423153692615,0,100,0.3,35
46,0.06786427145708583,0,100,0.3,35
0,0.021956087824351298,0,100,0.3,36
1,0.05189620758483034,0,100,0.3,36
2,0.04790419161676647,0,100,0.3,36
3,0.03792415169660679,0,100,0.3,36
4,0.012494022007692663,0,100,0.3,36
5,0.008080156656554241,1,100,0.3,36
6,0.003104177829808398,2,100,0.3,36
7,0.008817075989194163,1,100,0.3,36
8,0.041916167664670656,0,100,0.3,36
9,0.03992015968063872,0,100,0.3,36
10,0.03592814371257485,0,100,0.3,36
11,0.041916167664670656,0,100,0.3,36
12,0.014922445016415138,0,100,0.3,36
13,0.010407727685170148,0,100,0.3,36
14,0.012366855202630313,0,100,0.3,36
15,0.007422728753704897,1,100,0.3,36
16,0.010369265137165481,0,100,0.3,36
17,0.003764190046563032,2,100,0.3,36
18,0.005441028228392391,1,100,0.3,36
19,0.003702762253975105,1,100,0.3,36
20,0.00409177092799067,2,100,0.3,36
21,0.0035352633770307507,1,100,0.3,36
22,0.0032874634217401767,1,100,0.3,36
23,0.008613499836933358,1,100,0.3,36
24,0.03792415169660679,0,100,0.3,36
25,0.041916167664670656,0,100,0.3,36
26,0.07984031936127745,0,100,0.3,36
27,0.08582834331337326,0,100,0.3,36
28,0.11177644710578842,0,100,0.3,36
29,0.07984031936127745,0,100,0.3,36
30,0.1536926147704591,0,100,0.3,36
31,0.08582834331337326,0,100,0.3,36
32,0.018490764799455477,0,100,0.3,36
33,0.05189620758483034,0,100,0.3,36
34,0.12574850299401197,0,100,0.3,36
35,0.059880239520958084,0,100,0.3,36
36,0.03592814371257485,0,100,0.3,36
37,0.02594810379241517,0,100,0.3,36
38,0.021956087824351298,0,100,0.3,36
39,0.012822968917785985,0,100,0.3,36
40,0.004037044205069824,2,100,0.3,36
41,0.0027840159818942334,2,100,0.3,36
42,0.005869706415639238,1,100,0.3,36
43,0.006164221337953676,1,100,0.3,36
44,0.005627443540262273,1,100,0.3,36
45,0.002935000892576689,3,100,0.3,36
46,0.000360920683490641,3,100,0.3,36
0,0.031936127744510975,0,100,0.3,37
1,0.08383233532934131,0,100,0.3,37
2,0.021956087824351298,0,100,0.3,37
3,0.029940119760479042,0,100,0.3,37
4,0.03992015968063872,0,100,0.3,37
5,0.029940119760479042,0,100,0.3,37
6,0.023952095808383235,0,100,0.3,37
7,0.018852424976058636,0,100,0.3,37
8,0.006028384165674923,1,100,0.3,37
9,0.0159683533260372,0,100,0.3,37
10,0.0133289034790897,0,100,0.3,37
11,0.003951553702973618,1,100,0.3,37
12,0.006307371634570251,1,100,0.3,37
13,0.0076999547119814705,1,100,0.3,37
14,0.007243155843507922,2,100,0.3,37
15,0.005922643403511289,3,100,0.3,37
16,0.015268141125087238,0,100,0.3,37
17,0.01819653791055745,0,100,0.3,37
18,0.01837920300012555,0,100,0.3,37
19,0.014519707399139978,0,100,0.3,37
20,0.006975279557366249,1,100,0.3,37
21,0.0024525052307637044,2,100,0.3,37
22,0.0018233630699682314,5,100,0.3,37
23,0.0018662303459304874,6,100,0.3,37
24,0.0017400452567434617,5,100,0.3,37
25,0.0021001224776656265,3,100,0.3,37
26,0.009783841552624673,1,100,0.3,37
27,0.016815437871891794,0,100,0.3,37
28,0.014704817345537467,0,100,0.3,37
29,0.02594810379241517,0,100,0.3,37
30,0.03792415169660679,0,100,0.3,37
31,0.04590818363273453,0,100,0.3,37
32,0.0499001996007984,0,100,0.3,37
33,0.08982035928143713,0,100,0.3,37
34,0.020340140273797797,0,100,0.3,37
35,0.004858296974655784,1,100,0.3,37
36,0.0039294734602868505,2,100,0.3,37
37,0.002894034684963725,1,100,0.3,37
38,0.006142347687050048,1,100,0.3,37
39,0.031936127744510975,0,100,0.3,37
40,0.01463255616329347,0,100,0.3,37
41,0.009352651507743118,1,100,0.3,37
42,0.003163714066794821,2,100,0.3,37
43,0.0012840812195075034,5,100,0.3,37
44,0.0010712213575918576,5,100,0.3,37
45,0.0005165720190140366,8,100,0.3,37
46,0.0009902460196721135,7,100,0.3,37
0,0.09580838323353294,0,100,0.3,38
1,0.02594810379241517,0,100,0.3,38
2,0.027944111776447105,0,100,0.3,38
3,0.021956087824351298,0,100,0.3,38
4,0.010472165784515113,0,100,0.3,38
5,0.014085903308263828,0,100,0.3,38
6,0.005191996939089458,2,100,0.3,38
7,0.005808800803617037,2,100,0.3,38
8,0.010871441405051724,0,100,0.3,38
9,0.010840171511437235,0,100,0.3,38
10,0.004318958640305871,2,100,0.3,38
11,0.005546768916216319,2,100,0.3,38
12,0.010788389871763705,0,100,0.3,38
13,0.007161488945486398,2,100,0.3,38
14,0.004531503887731942,2,100,0.3,38
15,0.012443250337100031,0,100,0.3,38
16,0.05389221556886228,0,100,0.3,38
17,0.043912175648702596,0,100,0.3,38
18,0.04590818363273453,0,100,0.3,38
19,0.05588822355289421,0,100,0.3,38
20,0.021956087824351298,0,100,0.3,38
21,0.021956087824351298,0,100,0.3,38
22,0.002164176914158061,2,100,0.3,38
23,0.0030646116864634487,2,100,0.3,38
24,0.00041938405203696346,5,100,0.3,38
25,0.0003218784022353564,7,100,0.3,38
26,0.00039822806167030296,6,100,0.3,38
27,0.0004662204242627882,7,100,0.3,38
28,0.0010276388926063601,4,100,0.3,38
29,0.00220794564382896,3,100,0.3,38
30,0.007306755239108652,1,100,0.3,38
31,0.013888952514941117,0,100,0.3,38
32,0.006165836187219899,1,100,0.3,38
33,0.015574585833799335,0,100,0.3,38
34,0.01160607493453858,0,100,0.3,38
35,0.0040763784009211846,1,100,0.3,38
36,0.006012044163114252,2,100,0.3,38
37,0.010599343106358475,0,100,0.3,38
38,0.005286056686284011,1,100,0.3,38
39,0.005391759636403681,1,100,0.3,38
40,0.007506161279044826,1,100,0.3,38
41,0.008783750841814717,1,100,0.3,38
42,0.013185705592545059,0,100,0.3,38
43,0.012602989785949576,0,100,0.3,38
44,0.01168745210882783,0,100,0.3,38
45,0.009466457419396597,1,100,0.3,38
46,0.011419769918303726,0,100,0.3,38
0,0.019330765231491635,0,100,0.3,39
1,0.033932135728542916,0,100,0.3,39
2,0.08782435129740519,0,100,0.3,39
3,0.07984031936127745,0,100,0.3,39
4,0.07984031936127745,0,100,0.3,39
5,0.01677785241947541,0,100,0.3,39
6,0.023952095808383235,0,100,0.3,39
7,0.008515438953028464,1,100,0.3,39
8,0.021956087824351298,0,100,0.3,39
9,0.011345792420909476,0,100,0.3,39
10,0.006707848834100962,1,100,0.3,39
11,0.014952953678848763,0,100,0.3,39
12,0.005230019157324573,1,100,0.3,39
13,0.006479001086045118,3,100,0.3,39
14,0.010751510850103925,0,100,0.3,39
15,0.0068375351293077855,1,100,0.3,39
16,0.014456902777607758,0,100,0.3,39
17,0.033932135728542916,0,100,0.3,39
18,0.031936127744510975,0,100,0.3,39
19,0.01639720877605042,0,100,0.3,39
20,0.041916167664670656,0,100,0.3,39
21,0.033932135728542916,0,100,0.3,39
22,0.04790419161676647,0,100,0.3,39
23,0.07984031936127745,0,100,0.3,39
24,0.06187624750499002,0,100,0.3,39
25,0.01492594580518982,0,100,0.3,39
26,0.04790419161676647,0,100,0.3,39
27,0.05788423153692615,0,100,0.3,39
28,0.05788423153692615,0,100,0.3,39
29,0.05189620758483034,0,100,0.3,39
30,0.04590818363273453,0,100,0.3,39
31,0.1936127744510978,0,100,0.3,39
32,0.09181636726546906,0,100,0.3,39
33,0.04590818363273453,0,100,0.3,39
34,0.019336008299095285,0,100,0.3,39
35,0.016065165367319507,0,100,0.3,39
36,0.023952095808383235,0,100,0.3,39
37,0.01130265022488855,0,100,0.3,39
38,0.013977931376323286,0,100,0.3,39
39,0.04790419161676647,0,100,0.3,39
40,0.05189620758483034,0,100,0.3,39
41,0.027944111776447105,0,100,0.3,39
42,0.010606651084599673,0,100,0.3,39
43,0.019073204422113167,0,100,0.3,39
44,0.05588822355289421,0,100,0.3,39
45,0.05189620758483034,0,100,0.3,39
46,0.04790419161676647,0,100,0.3,39
0,0.014843705341121172,0,100,0.3,40
1,0.012728483722348425,0,100,0.3,40
2,0.014651825883707382,0,100,0.3,40
3,0.041916167664670656,0,100,0.3,40
4,0.0499001996007984,0,100,0.3,40
5,0.08383233532934131,0,100,0.3,40
6,0.043912175648702596,0,100,0.3,40
7,0.05389221556886228,0,100,0.3,40
8,0.05389221556886228,0,100,0.3,40
9,0.0499001996007984,0,100,0.3,40
10,0.013224412876341058,0,100,0.3,40
11,0.009011918387332424,1,100,0.3,40
12,0.0057336826810871905,1,100,0.3,40
13,0.0033421770385595063,1,100,0.3,40
14,0.007756017023257077,1,100,0.3,40
15,0.029940119760479042,0,100,0.3,40
16,0.02594810379241517,0,100,0.3,40
17,0.02594810379241517,0,100,0.3,40
18,0.01200112442838145,0,100,0.3,40
19,0.01125573637395328,0,100,0.3,40
20,0.0029257011665867923,1,100,0.3,40
21,0.005004169985136288,1,100,0.3,40
22,0.0027709601543621076,1,100,0.3,40
23,0.004103568757533927,1,100,0.3,40
24,0.008015300636937506,1,100,0.3,40
25,0.011235528068722618,0,100,0.3,40
26,0.011412957089956502,0,100,0.3,40
27,0.001016852896756448,1,100,0.3,40
28,0.0005810598216650942,2,100,0.3,40
29,0.000837754955531882,1,100,0.3,40
30,0.0025233752973590276,1,100,0.3,40
31,0.012527333128835859,0,100,0.3,40
32,0.016299501540626628,0,100,0.3,40
33,0.012025840960913048,0,100,0.3,40
34,0.021956087824351298,0,100,0.3,40
35,0.013307617586081342,0,100,0.3,40
36,0.011067082880467146,0,100,0.3,40
37,0.021956087824351298,0,100,0.3,40
38,0.006785416009330578,1,100,0.3,40
39,0.00433443534296178,1,100,0.3,40
40,0.003948670423348783,1,100,0.3,40
41,0.010539949773909317,0,100,0.3,40
42,0.004990867803685457,1,100,0.3,40
43,0.003593644547834473,1,100,0.3,40
44,0.008032731524835903,1,100,0.3,40
45,0.015455463489951499,0,100,0.3,40
46,0.02594810379241517,0,100,0.3,40
0,0.012194879975167255,0,100,0.3,41
1,0.005614487419834494,2,100,0.3,41
2,0.005501375598505313,1,100,0.3,41
3,0.0035897330576472593,1,100,0.3,41
4,0.0012043179563454964,1,100,0.3,41
5,0.0006525944100949744,1,100,0.3,41
6,0.0016119487989939404,1,100,0.3,41
7,0.003207984990276678,2,100,0.3,41
8,0.0022341864196318193,1,100,0.3,41
9,0.016034630813788923,0,100,0.3,41
10,0.02594810379241517,0,100,0.3,41
11,0.013689613750126903,0,100,0.3,41
12,0.0097217195231298,1,100,0.3,41
13,0.0031216530915291803,3,100,0.3,41
14,0.0030512304397777245,4,100,0.3,41
15,0.008342329550552712,1,100,0.3,41
16,0.08183632734530938,0,100,0.3,41
17,0.03592814371257485,0,100,0.3,41
18,0.021956087824351298,0,100,0.3,41
19,0.015355462257135927,0,100,0.3,41
20,0.007578900352659551,1,100,0.3,41
21,0.011504996685190099,0,100,0.3,41
22,0.010706583618657976,0,100,0.3,41
23,0.010759103406139907,0,100,0.3,41
24,0.0028980516581428085,1,100,0.3,41
25,0.0016772241836746195,1,100,0.3,41
26,0.0015878646080531836,2,100,0.3,41
27,0.0005584775656065404,4,100,0.3,41
28,0.0006260092730339096,1,100,0.3,41
29,0.00111465080443805,3,100,0.3,41
30,0.0028574876411051994,2,100,0.3,41
31,0.004255203925363485,1,100,0.3,41
32,0.015600445338468528,0,100,0.3,41
33,0.01782014604804568,0,100,0.3,41
34,0.013970977024633619,0,100,0.3,41
35,0.0031416564535695518,1,100,0.3,41
36,0.0009995223617058017,3,100,0.3,41
37,0.0011119229682412823,3,100,0.3,41
38,0.0011049443136892717,2,100,0.3,41
39,0.0007105618314972623,4,100,0.3,41
40,0.0009790287893197507,2,100,0.3,41
41,0.0023200699182985515,2,100,0.3,41
42,0.0029590657139149964,2,100,0.3,41
43,0.003277831820352385,1,100,0.3,41
44,0.008226394864505441,1,100,0.3,41
45,0.005036413563261876,1,100,0.3,41
46,0.01380621250704641,0,100,0.3,41
0,0.00016831258392769447,5,100,0.3,43
1,0.0006384529113207941,1,100,0.3,43
2,0.002378794420979047,2,100,0.3,43
3,0.0021152184190784185,1,100,0.3,43
4,0.0008581426907744276,2,100,0.3,43
5,0.0022266457622872613,2,100,0.3,43
6,0.008008229754392691,2,100,0.3,43
7,0.005826950042450956,3,100,0.3,43
8,0.003162168520175472,4,100,0.3,43
9,0.0011510380670762615,6,100,0.3,43
10,0.002092830081350288,5,100,0.3,43
11,0.00616382413855181,3,100,0.3,43
12,0.007596782460454213,2,100,0.3,43
13,0.01898998421965453,0,100,0.3,43
14,0.010350973354612634,0,100,0.3,43
15,0.003394265654954916,1,100,0.3,43
16,0.002926741609115055,2,100,0.3,43
17,0.0027582774045755974,3,100,0.3,43
18,0.0006621872760557339,4,100,0.3,43
19,0.0007831348496120452,6,100,0.3,43
20,0.0009560071288540559,6,100,0.3,43
21,0.0008705835607946345,3,100,0.3,43
22,0.0007291425455132998,4,100,0.3,43
23,0.0005619141495198323,5,100,0.3,43
24,0.00045979966226170196,4,100,0.3,43
25,0.0007666510907695257,5,100,0.3,43
