case,procedure,alpha,seed,n_tests,n_null_tests,alarms,false_alarms,true_alarms,fdp,window_fdp,far_per_test,power_per_test,false_alarms_per_window,p_any_false_alarm_per_window,false_alarms_per_1k_stream_steps,mtfa_stream_steps,n_drifts,detected,mdr,mean_delay,median_delay,degraded_per_drift,mtr
"gradual, Δ=1",uncorrected,0.05,3,4577,4423,42,27,15,0.6428571428571429,0.28191489361702127,0.006104453990504182,0.09740259740259741,0.574468085106383,0.3191489361702128,0.0574468085106383,17407.40740740741,10,10,0.0,340.9,351.5,340.9,51.0630900774638
"gradual, Δ=1",uncorrected,0.1,3,4466,4362,79,61,18,0.7721518987341772,0.3911347517730496,0.013984410820724439,0.17307692307692307,1.297872340425532,0.46808510638297873,0.12978723404255318,7704.918032786885,10,10,0.0,310.9,319.0,310.9,24.782624743605293
"gradual, Δ=1",bonferroni,1e-05,3,4696,4471,2,0,2,0.0,0.0,0.0,0.008888888888888889,0.0,0.0,0.0,inf,10,2,0.8,1371.5,1371.5,2190.9,inf
"gradual, Δ=1",bonferroni,0.0001,3,4682,4522,6,0,6,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,inf,10,6,0.4,1040.0,1022.0,1540.9,inf
"gradual, Δ=1",bonferroni,0.001,3,4679,4547,8,0,8,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,inf,10,8,0.19999999999999996,811.125,629.5,1130.9,inf
"gradual, Δ=1",bonferroni,0.01,3,4670,4583,10,0,10,0.0,0.0,0.0,0.11494252873563218,0.0,0.0,0.0,inf,10,10,0.0,670.9,578.5,670.9,inf
"gradual, Δ=1",bonferroni,0.05,3,4667,4563,11,0,11,0.0,0.0,0.0,0.10576923076923077,0.0,0.0,0.0,inf,10,10,0.0,510.9,528.5,510.9,inf
"gradual, Δ=1",bonferroni,0.1,3,4667,4529,11,0,11,0.0,0.0,0.0,0.07971014492753623,0.0,0.0,0.0,inf,10,10,0.0,470.9,495.0,470.9,inf
"gradual, Δ=1",bh_window,1e-05,3,4688,4477,4,0,4,0.0,0.0,0.0,0.018957345971563982,0.0,0.0,0.0,inf,10,4,0.6,1770.25,1865.5,2050.9,inf
"gradual, Δ=1",bh_window,0.0001,3,4682,4534,6,0,6,0.0,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,inf,10,6,0.4,840.0,725.5,1420.9,inf
"gradual, Δ=1",bh_window,0.001,3,4679,4553,8,0,8,0.0,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,inf,10,8,0.19999999999999996,736.125,619.0,1070.9,inf
"gradual, Δ=1",bh_window,0.01,3,4670,4591,10,0,10,0.0,0.0,0.0,0.12658227848101267,0.0,0.0,0.0,inf,10,10,0.0,590.9,552.5,590.9,inf
"gradual, Δ=1",bh_window,0.05,3,4667,4549,11,0,11,0.0,0.0,0.0,0.09322033898305085,0.0,0.0,0.0,inf,10,10,0.0,500.9,528.5,500.9,inf
"gradual, Δ=1",bh_window,0.1,3,4667,4514,11,0,11,0.0,0.0,0.0,0.0718954248366013,0.0,0.0,0.0,inf,10,10,0.0,460.9,469.0,460.9,inf
"gradual, Δ=1",LORD++,1e-05,3,4697,4468,1,0,1,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,inf,10,1,0.9,934.0,934.0,2230.9,inf
"gradual, Δ=1",LORD++,0.0001,3,4697,4469,1,0,1,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,inf,10,1,0.9,834.0,834.0,2220.9,inf
"gradual, Δ=1",LORD++,0.001,3,4697,4470,1,0,1,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,inf,10,1,0.9,734.0,734.0,2210.9,inf
"gradual, Δ=1",LORD++,0.01,3,4679,4535,7,0,7,0.0,0.0,0.0,0.04861111111111111,0.0,0.0,0.0,inf,10,7,0.30000000000000004,1101.142857142857,1024.0,1380.9,inf
"gradual, Δ=1",LORD++,0.05,3,4676,4566,10,0,10,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,inf,10,10,0.0,910.9,692.5,910.9,inf
"gradual, Δ=1",LORD++,0.1,3,4670,4574,10,0,10,0.0,0.0,0.0,0.10416666666666667,0.0,0.0,0.0,inf,10,10,0.0,760.9,720.0,760.9,inf
"gradual, Δ=1",uncorrected,1e-05,4,4673,4596,9,0,9,0.0,0.0,0.0,0.11688311688311688,0.0,0.0,0.0,inf,10,9,0.09999999999999998,673.2222222222222,608.0,714.8,inf
"gradual, Δ=1",uncorrected,0.0001,4,4670,4569,10,0,10,0.0,0.0,0.0,0.09900990099009901,0.0,0.0,0.0,inf,10,10,0.0,574.8,540.5,574.8,inf
"gradual, Δ=1",uncorrected,0.001,4,4670,4543,10,0,10,0.0,0.0,0.0,0.07874015748031496,0.0,0.0,0.0,inf,10,10,0.0,474.8,476.0,474.8,inf
"gradual, Δ=1",uncorrected,0.01,4,4639,4513,21,8,13,0.38095238095238093,0.09574468085106383,0.0017726567693330379,0.10317460317460317,0.1702127659574468,0.1276595744680851,0.01702127659574468,58750.0,10,10,0.0,404.8,403.5,404.8,145.13339920948616
"gradual, Δ=1",uncorrected,0.05,4,4536,4453,57,38,19,0.6666666666666666,0.3971631205673759,0.008533572872220974,0.2289156626506024,0.8085106382978723,0.46808510638297873,0.08085106382978724,12368.421052631578,10,10,0.0,314.8,348.5,314.8,39.289774627165116
"gradual, Δ=1",uncorrected,0.1,4,4405,4340,101,81,20,0.801980198019802,0.510081053698075,0.018663594470046084,0.3076923076923077,1.7234042553191489,0.5531914893617021,0.1723404255319149,5802.469135802469,10,10,0.0,294.8,326.0,294.8,19.682731125517194
"gradual, Δ=1",bonferroni,1e-05,4,4680,4540,7,0,7,0.0,0.0,0.0,0.05,0.0,0.0,0.0,inf,10,7,0.30000000000000004,1097.0,724.0,1344.8,inf
"gradual, Δ=1",bonferroni,0.0001,4,4673,4568,9,0,9,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,inf,10,9,0.09999999999999998,984.3333333333334,708.0,994.8,inf
"gradual, Δ=1",bonferroni,0.001,4,4673,4596,9,0,9,0.0,0.0,0.0,0.11688311688311688,0.0,0.0,0.0,inf,10,9,0.09999999999999998,673.2222222222222,608.0,714.8,inf
"gradual, Δ=1",bonferroni,0.01,4,4670,4569,10,0,10,0.0,0.0,0.0,0.09900990099009901,0.0,0.0,0.0,inf,10,10,0.0,574.8,540.5,574.8,inf
"gradual, Δ=1",bonferroni,0.05,4,4670,4558,10,0,10,0.0,0.0,0.0,0.08928571428571429,0.0,0.0,0.0,inf,10,10,0.0,494.8,518.0,494.8,inf
"gradual, Δ=1",bonferroni,0.1,4,4670,4543,10,0,10,0.0,0.0,0.0,0.07874015748031496,0.0,0.0,0.0,inf,10,10,0.0,474.8,476.0,474.8,inf
"gradual, Δ=1",bh_window,1e-05,4,4679,4553,7,0,7,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,inf,10,7,0.30000000000000004,897.0,724.0,1204.8,inf
"gradual, Δ=1",bh_window,0.0001,4,4673,4583,9,0,9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,inf,10,9,0.09999999999999998,817.6666666666666,708.0,844.8,inf
"gradual, Δ=1",bh_window,0.001,4,4673,4584,9,0,9,0.0,0.0,0.0,0.10112359550561797,0.0,0.0,0.0,inf,10,9,0.09999999999999998,651.0,608.0,694.8,inf
"gradual, Δ=1",bh_window,0.01,4,4670,4569,10,0,10,0.0,0.0,0.0,0.09900990099009901,0.0,0.0,0.0,inf,10,10,0.0,574.8,540.5,574.8,inf
"gradual, Δ=1",bh_window,0.05,4,4670,4558,10,0,10,0.0,0.0,0.0,0.08928571428571429,0.0,0.0,0.0,inf,10,10,0.0,484.8,518.0,484.8,inf
"gradual, Δ=1",bh_window,0.1,4,4664,4537,12,2,10,0.16666666666666666,0.014184397163120567,0.00044081992506061276,0.07874015748031496,0.0425531914893617,0.02127659574468085,0.00425531914893617,235000.0,10,10,0.0,474.8,476.0,474.8,494.9452401010952
"gradual, Δ=1",LORD++,1e-05,4,4691,4499,3,0,3,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,inf,10,3,0.7,1573.3333333333333,1624.0,1864.8,inf
"gradual, Δ=1",LORD++,0.0001,4,4688,4522,4,0,4,0.0,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,inf,10,4,0.6,841.25,800.0,1604.8,inf
"gradual, Δ=1",LORD++,0.001,4,4673,4570,9,0,9,0.0,0.0,0.0,0.08737864077669903,0.0,0.0,0.0,inf,10,9,0.09999999999999998,962.1111111111111,757.0,974.8,inf
"gradual, Δ=1",LORD++,0.01,4,4673,4586,9,0,9,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,inf,10,9,0.09999999999999998,784.3333333333334,657.0,814.8,inf
"gradual, Δ=1",LORD++,0.05,4,4673,4581,9,0,9,0.0,0.0,0.0,0.09782608695652174,0.0,0.0,0.0,inf,10,9,0.09999999999999998,684.3333333333334,555.0,724.8,inf
"gradual, Δ=1",LORD++,0.1,4,4671,4578,10,0,10,0.0,0.0,0.0,0.10752688172043011,0.0,0.0,0.0,inf,10,10,0.0,684.8,556.0,684.8,inf
"gradual, Δ=1",uncorrected,1e-05,5,4670,4581,10,0,10,0.0,0.0,0.0,0.11235955056179775,0.0,0.0,0.0,inf,10,10,0.0,630.6,594.0,630.6,inf
"gradual, Δ=1",uncorrected,0.0001,5,4667,4545,11,1,10,0.09090909090909091,0.02127659574468085,0.00022002200220022002,0.08196721311475409,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,530.6,513.0,530.6,885.7896720693554
"gradual, Δ=1",uncorrected,0.001,5,4649,4507,17,6,11,0.35294117647058826,0.11702127659574468,0.0013312624805857556,0.07746478873239436,0.1276595744680851,0.1276595744680851,0.01276595744680851,78333.33333333333,10,10,0.0,440.6,446.5,440.6,177.78786503253139
"gradual, Δ=1",uncorrected,0.01,5,4535,4368,55,44,11,0.8,0.4343971631205673,0.010073260073260074,0.0658682634730539,0.9361702127659575,0.48936170212765956,0.09361702127659574,10681.818181818182,10,10,0.0,390.6,399.0,390.6,27.347204766559603
"gradual, Δ=1",uncorrected,0.05,5,4358,4229,114,99,15,0.868421052631579,0.6794326241134752,0.023409789548356586,0.11627906976744186,2.106382978723404,0.7659574468085106,0.21063829787234042,4747.474747474747,10,10,0.0,360.6,367.5,360.6,13.165487375137957
"gradual, Δ=1",uncorrected,0.1,5,4193,4067,171,156,15,0.9122807017543859,0.7757092198581559,0.03835751167937054,0.11904761904761904,3.3191489361702127,0.851063829787234,0.33191489361702126,3012.8205128205127,10,10,0.0,360.6,367.5,360.6,8.355020834222165
"gradual, Δ=1",bonferroni,1e-05,5,4682,4542,6,0,6,0.0,0.0,0.0,0.04285714285714286,0.0,0.0,0.0,inf,10,6,0.4,692.5,699.0,1340.6,inf
"gradual, Δ=1",bonferroni,0.0001,5,4670,4589,10,0,10,0.0,0.0,0.0,0.12345679012345678,0.0,0.0,0.0,inf,10,10,0.0,750.6,663.0,750.6,inf
"gradual, Δ=1",bonferroni,0.001,5,4670,4581,10,0,10,0.0,0.0,0.0,0.11235955056179775,0.0,0.0,0.0,inf,10,10,0.0,630.6,594.0,630.6,inf
"gradual, Δ=1",bonferroni,0.01,5,4667,4545,11,1,10,0.09090909090909091,0.02127659574468085,0.00022002200220022002,0.08196721311475409,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,530.6,513.0,530.6,885.7896720693554
"gradual, Δ=1",bonferroni,0.05,5,4661,4530,13,3,10,0.23076923076923078,0.05319148936170213,0.0006622516556291391,0.07633587786259542,0.06382978723404255,0.06382978723404255,0.006382978723404255,156666.66666666666,10,10,0.0,470.6,482.5,470.6,332.9083439580677
"gradual, Δ=1",bonferroni,0.1,5,4649,4507,17,6,11,0.35294117647058826,0.11702127659574468,0.0013312624805857556,0.07746478873239436,0.1276595744680851,0.1276595744680851,0.01276595744680851,78333.33333333333,10,10,0.0,440.6,446.5,440.6,177.78786503253139
"gradual, Δ=1",bh_window,1e-05,5,4679,4545,7,0,7,0.0,0.0,0.0,0.05223880597014925,0.0,0.0,0.0,inf,10,7,0.30000000000000004,775.0,665.0,1280.6,inf
"gradual, Δ=1",bh_window,0.0001,5,4670,4592,10,0,10,0.0,0.0,0.0,0.1282051282051282,0.0,0.0,0.0,inf,10,10,0.0,720.6,663.0,720.6,inf
"gradual, Δ=1",bh_window,0.001,5,4670,4582,10,0,10,0.0,0.0,0.0,0.11363636363636363,0.0,0.0,0.0,inf,10,10,0.0,620.6,589.5,620.6,inf
"gradual, Δ=1",bh_window,0.01,5,4667,4546,11,1,10,0.09090909090909091,0.02127659574468085,0.0002199736031676199,0.08264462809917356,0.02127659574468085,0.02127659574468085,0.002127659574468085,470000.0,10,10,0.0,520.6,513.0,520.6,902.8044563964655
"gradual, Δ=1",bh_window,0.05,5,4655,4524,15,5,10,0.3333333333333333,0.0673758865248227,0.0011052166224580018,0.07633587786259542,0.10638297872340426,0.0851063829787234,0.010638297872340425,94000.0,10,10,0.0,470.6,482.5,470.6,199.7450063748406
"gradual, Δ=1",bh_window,0.1,5,4574,4456,42,31,11,0.7380952380952381,0.07801418439716312,0.006956912028725314,0.09322033898305085,0.6595744680851063,0.0851063829787234,0.06595744680851064,15161.290322580646,10,10,0.0,460.6,482.5,460.6,32.91639236339697
"gradual, Δ=1",LORD++,1e-05,5,4688,4507,4,0,4,0.0,0.0,0.0,0.022099447513812154,0.0,0.0,0.0,inf,10,4,0.6,1546.75,1659.0,1750.6,inf
"gradual, Δ=1",LORD++,0.0001,5,4684,4524,6,0,6,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,inf,10,6,0.4,1025.8333333333333,930.0,1540.6,inf
"gradual, Δ=1",LORD++,0.001,5,4670,4586,10,0,10,0.0,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,inf,10,10,0.0,780.6,763.0,780.6,inf
"gradual, Δ=1",LORD++,0.01,5,4670,4577,10,0,10,0.0,0.0,0.0,0.10752688172043011,0.0,0.0,0.0,inf,10,10,0.0,640.6,649.0,640.6,inf
"gradual, Δ=1",LORD++,0.05,5,4670,4571,10,0,10,0.0,0.0,0.0,0.10101010101010101,0.0,0.0,0.0,inf,10,10,0.0,560.6,560.5,560.6,inf
"gradual, Δ=1",LORD++,0.1,5,4664,4565,12,2,10,0.16666666666666666,0.012411347517730495,0.0004381161007667032,0.10101010101010101,0.0425531914893617,0.0425531914893617,0.00425531914893617,235000.0,10,10,0.0,530.6,532.5,530.6,442.8948360346777
